Movie Name,Username,Review,Rating
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"the nuance of erectile dysfunction and the ouroboros of sexual violence perpetuated by men. people love to downplay the intellectual merit of action as a genre so it's no surprise to see it used as a love language in an arthouse exploitation film from indonesia, which has become known for its brutal martial arts movies within the last decade. there's a double edged preoccupation with the rape-revenge aspect of this over developing its central romance, but the elusive ghost plotline…",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"This movie fuck me up, the book fuck me even more. The movie that motivate me to make my own movies, and here I am now studying films in film school.“Kenapa jagoan?”“Aku tak bisa ngaceng.”“Aku tau. Aku tak peduli. Aku juga mencintaimu.”BAJINGANNNNPANTEKKKAOWJAOQPSBLWP",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,christopher nolan might’ve used real explosions for oppenheimer but would he have let his lead actors speed on a motorcycle without wearing helmets in jakarta?? didn’t think so,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"It feels like this movie stunted itself trying to duck the censors in Indonesia. It's good, but frustrating to see the bones of a much cooler film hiding just under the surface.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"The concept that he bring very unique. Playing with word on truck indonesia, using phrase that mind blown on every section",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Paycash!,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"lupa namanya, inget rasanyapulang malu, ga pulang rinduberasa nonton film tahun 80 90an dengan layar yg super jernih",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Più film così durante l'anno,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"idk but this movie screams TARANTINO and i love it, indonesian cinema need more movie like this",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,LADYA CHERYL KEREN BANGETTTT,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"“aku tak bisa ngaceng.” ; “aku tau, aku tak peduli.”",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"not my cup of tea, setelah nonton dan liat review nya ternyata ada mistis mistisnya gitu ya pantes pas nonton tuh bingung kek hah tiba tiba gini, apalagi si jelita tuh wkwkwk appearance nya sgt membingungkan tp w ngerti setelah nonton review orang (maklum ga baca novelnya) trs w gatau ini emng konsepnya apa gmn untuk ajo sama iteung nya kek terlalu kaku gt ga si bahasa baku nya, w liat malah aktor² yg kek bu christine hakim sama reza…",2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,is bagus,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"cuma orang yang gak bisa ngaceng yang bisa ngapa2in tanpa harus takut mati, damn bro",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Seperti Dendam, Rindu Harus Dibayar Tuntas berjuang dengan “kampanye”-nya, tetapi pada akhirnya ada terlalu banyak yang disampaikan.montasefilm.com/review-seperti-dendam-rindu-harus-dibayar-tuntas-2/",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,this shit is crazy you have to watch,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"For me, a near perfect film, like a creature already living that I encountered and got to know. Action that is meaningful, erotic, grounded, romantic, gorgeous, artful, micromythic.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"menurutku alur filmmya kurang logis, tapi scara keseluruhan suka karena ini perpaduan genre yang unik dan cukup lengkap, dari romance, drama, action, sampe horor. dan yang pasti sinematografinya eye catching banget, makin kagum setelah liat btsnya di youtube. set, soundtrack, kostum, akting, dan dialog castnya ciamik banget, berasa lagi di jaman 90an beneran.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,I liked the choreography the most. Everything was fairly solid though. Overall rather enjoyable and I would like more please.,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"I was expecting this be an action movie with romance, and while that isn’t entirely wrong, this was mostly just straight weirdness. I did not understand large parts of this movie.",2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Emang iya tahun 80 org bicara seformal dam puitis ini? Latar dan setnya bagus but can't stand those dialogues lol, bahkan Lupus or Warkop DKI ga sekikuk ini dialognya hahaha. Satu-satunya cara buat nikmatin pake dub.Paying homage ke bukunya sih oke tp kikuk.",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Hmmm 16mm nice,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Did I watch a different cut?,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Bukan karena menjadi pemenang juga di festival film internasional, tapi memang ini film bagus. Dari alur, pemilihan karakter/tempat, serta visual tone warna yang cakep!Mungkin karena keterlibatan penulis sendiri (Mas Eka Kurniawan) yang hadir juga saat proses pembuatan film. Gokil dah! Walopun endingnya menurutku masih kurang. Tapi worth to watch!4.7/5",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Adaptasi buku yang dikemas secara apik, teatrikal, dan tetap memiliki kekhasannya sendiri.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Think I’m undervaluing what all is being done here but this lost me at one particular plot point - a loss solely on me and not Edwin or any other member of cast and crew - and I only partially recovered by the final frame. Not nearly as violent as that title or the reviews would have you suggest, leans far more into a subversion of masculinity and how it creates ripple effects that ruins relationships and breeds distrust. Wholly unexpected but I’d say it’s worthwhile.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"another ""nyesel ga nonton di bioskop"" moment, really hate myself for this, gue gatau orang makan apa sampe bisa bikin film dengan premis cerita toxic masculinity yang sebenernya simple sampe dibikin jadi film layar lebar, huge shoutout untuk mas edwin, konsep unik, sinematografi apik, coloring estetik, acting ciamik, lagu fantastik",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ITEUNG>>>,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,the colors were everythingggloved the outfits and the culture so muchthe exaggeration of toxic masculinity and revenge was depicted so well i was fully not expecting it to be as meaningful as it was!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,cute movie.,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"apakah ini tentang rudal, king?",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,One of the best 115 minutes in my life. They put love and passions but then they surrounded it with violence. It felt so messy but unique and irregular. No one can do that like them,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"jagoan doang, tapi tytyd impoten",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"hidung tusuk, lidah tarik, tangan geprek",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"The first thing that came to my mind after watching this film is strange. How can you make a movie about a man who fears nothing because he has an impotence and wrapped in Indonesian 90s vintage culture, but, I think that's the unique point tho. This movie brings a new face to the local movie scene with their excellent theme. However, some confusing scenes lead me to misunderstanding, f.e the appearance of Jelita. Again, the story pace is very slow plus the music background is quite silent which make me feel kinda sleepy",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Loved the mix of the genres and the setting!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,This movie is rad as hell,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Edwin menghadirkan sinema kepada dunia yang unik dan absurd, membawa kita kepada nuansa Indonesia yang bagi saya hanya dongeng dari nenek dan kakek. Latar waktu, latar cerita, gelapnya hidup, caci maki, dan TEGANG. namun banyak alur cerita yang sedikit berubah ketimbang novelnya, hal itu lumayan untuk disesali. bagi pengkaji sinema dan cinephile sangat baik namun bagi awam sangat sulit. tapi tetap terbaik untuk bentuk film yang grainy dengan lantunan musik dangdut mendendang bak pantura dengan pecel lele tahun 80an.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,HAHAHAHA FILM RETRO RASA MODERN,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Aku gk bisa ng.....,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ratu felisha disini jadi apa sebenernya?,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"The only reason this didn't get a higher score is due to the weird 40 mins. before the end.I thought this movie was fun, and I enjoyed the play on 80s action films.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,need someone to towel me off when i get in from the rain,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,“LONTE!!!!!!”,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"I wasn't sure i like how they talk right off the bat, but the longer i watch the more it makes sense, it fits the whole atmosphere and theme of the movie. Reminding me of Quentin Tarantino's movie, and the whole surreal feeling of it, love it for this movie. Almost all of the subplots didn't reach the fruition that satisfy me, I think the lack of context and motives did that, might also something to do with the flow…",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,aku gak bisa ngaceng:(,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"7,5/10",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Iteung tetap cinta kau meski kau tak bisa ngaceng,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Bagus filmnya, suka saya film yang seperti ini mengangkat latar belakang tahun yang lama dengan penggunaan bahasa indonesia yang baku dan juga yang membuat saya suka yaitu color palettenya yang warm.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Its a local tsundere played by most underrated indo actress, ladya cheryl. Gurl i had crush on u and this proves it more.Lovin the story and the rest of the casts tooooooo",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Dad’s pick from his Netflix catalog of violent, foreign action movies. Action is good, but fights are few and far between revenge and mystery subplots, and there’s also a ghost???",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,el tipo de película que le gustaría a mi amigo Daniel Matarrita,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Baru dapet feel di akhir film, tapi masih banyak kuraang.Si iteung jago berantem tapi ngomong tolol aja ga bisa :(",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"This was the first ever Indonesian film I watched and it was WILD. This film genre bent, and combined supernatural elements with action, romance, drama, comedy in a seamless and unforgettable way. I’ve never watched anything like it.",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,bravo bravo👏,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Paket komplet. Lucu-lucu absurd, drama mengharu biru, eksyen yang efektif, dan adegan panas yang penuh keringat. Sangat Indonesia. Catatannya, ada beberapa bagian cerita yang tak ternarasikan dengan detail bagi bukan pembaca bukunya, seperti Rona Merah, Paman Gembul, dan Jelita--tapi biarlah itu jadi misteri.",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,beneran kaya film jadul tapi bagus banget sih ditambah acting misteriusnya si jelita yang sampe sekarang ga jelas dia setan apa manusia atau justru representasi sifat represif di zaman itu,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"bangun, bajingan. bangun!",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"An Indonesian genre hybrid (of unfortunately too many genres for its own good), this revenge tale / domestic drama / romance / romcom / fabulist horror journey about two fighters that fall in love is simply too quirked up and meandering for me. Young Ajo has a head full of steam and seems to want nothing in life but to kick some ass, preferably against a righteous target, but he's somewhat flexible. While going after a rapist landlord, he must…",2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Love is like a disease. It can strike at any time, like thunder and lightning.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Akting dan chemistry-nya TOP. Penyutradaraan dari Edwin JOSSS!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Is this real life?How did I get here?This is not my beautiful wife!…for some reason I had this on my watchlist then got a notification that it was available on Netflix. I had no idea what I was getting into.Oh this is a martial arts flick, checks out, right up my alley… oh wait… that scene was totally wonky. Is it a so bad it’s good situation? …huh, this is actually starting to be engrossing. Guess…",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ceritanya dimulai bagus, tapi pas menuju akhir film kek ""apasih ini"" dan berakhir mbingungi. Tapi bytway Iteung badasss",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Great title, not great movie.Really dug the first thirty minutes, and then things just kind of spiral. After an hour and fifteen minutes, I was baffled that there was another thirty minutes.The vibe is cool, the characters have the set-up for something really good, but the whole deal is shockingly low energy. Nothing feels important, most of the fighting is just absolutely awful, and the whole thing very much feels like style over substance, but the style is off-beat, meandering, and just kind of boring.Ladya Cheryl is super awesome, though.",1.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Bangun burungScene favorite sewaktu Ajo Kawir teriak Lonte sambil ngebut. Di situ tone warna yang biasanya hangat seketika langsung berubah jadi cool tone hingga penghujung film.,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,i love how this movie portrays Indonesian men fragile masculinity problem in such a funny and brilliant way. Big applause to al the actors who really played their role well!,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"A love story exploring machismo, impotence, violence, gender roles. Captures the retro 80s vibes pretty nicely and fight choreography is slick. It's little long with second half being little underwhelming but there's enough charm to carry it over the line.",
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"menyajikan tema 80an yang keren, dibarengi sinematografi yang memanjakan mata.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Great script, nice acting",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,iteung anj.,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"What a mysterious jogo. It starts off great, it's really fun and kind of absurd and is propped up by the absolutely delicious cinematography. But it just starts declining, like a snowball growing bigger as it rolls downhill. Shit just starts happening, it stops adding up, it pulled me away from any emotional core there might have been, and then it's just like oh it's over I guess. They put waaay too much in here, made it far too dense…",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ladya cheryl slayed so good,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"whatever spray tan they put on reza rahadian, they put the same amount in tom ford bronzer on bradley cooper in a star is born(jokes aside i love this film w all my heart)",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Awal nonton agak kaget, kok filmnya seperti ini. Dialognya cukup berani, eh pas tahu film ini diangkat dari novel, dan yang nulis Eka Kurniawan, oh.. i see.Gaya bahasa Eka Kurniawan emang terkesan agak vulgar yaaaFilm ini bercerita mengenai Ajo Kawir (Marthino Lio), seorang jagoan yang hasrat untuk bertarungnya sangat tinggi bahkan jagoan ini tak takut mati sekalipun. Hasratnya yang besar untuk bertarung ternyata didorong oleh sebuah rahasia yang dipendam sejak remaja, yakni ia ternyata impoten.Mencintai gadis impiannya,…",2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Vengeance Is Mine. All Others Pay Cashis an examination at how violence is used as an outlet when your manhood is determined by your sexual prowess and (inadvertently) that’s taken away from you. For someone who’s impotent like the film’s protagonist, Ajo Kawir, that’s a big blow and he tries to find his machismo by using his fists.The directorEdwinuses different techniques and genres to make his social critique. There’s martial arts action, gangster drama and romance. The film…",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Satu lagi nih film Indonesia yang ngebuat gua lebih milih film lokal ketimbang hollywood. Masterpiece. Props buat semua pemain dan tim di film ini. Kalian luar biasa.,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,DILUAR NALAR!!!!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Bangun bajingan,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"MADAM ITEUNG!!!mysterious, strong 🥲🫶",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,A bit creepy this one did not finish,1
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Aku gak tau harus ketawa apa iba,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir. Seorang jagoan yang oleh istrinya begitu diperhatikan perihal kuku jari tangannya; seorang jagoan yang oleh sahabatnya dihadiahi gitar, agar ia bisa melatih jemarinnya; seorang jagoan yang pernah remuk tangannya, karena api cemburu dari sang lawan.Begitulah dunia Ajo Kawir, jagoan yang tak mampu ngaceng burungnya.Sebagai adaptasi dari novel, film ini cukup apik dalam memuat core cerita dari novel ke dalam setiap sequence-nya.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"As a pastiche of 1980s Indonesian action cinema and a critique of toxically fetishized violent masculinity, Vengeance Is Mine, All Others Pay Cash doesn't miss the mark exactly but sort of glances off both targets without landing a solid hit on either. It's enjoyable enough - and particularly good during the blossoming romance between the leads - but it's too scattered for much of anything to become fully realized rather than a melange of half-developed ideas.",2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"This movie is really focused on penis. The plot skips at years at a time while characters go to jail and out of the story. People fight, sometimes resulting in hospitalizing injury, like spontaneous drinking songs or take it up as a skill like learning how to play an instrument for public exhibition.2.5 stars. The movie doesn't focus on the family drama or the person that symbolizes an obstacle to financial security and maybe injustice. The back story(ies) do(es)n't…",2.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,imagine how shocked i was realizing this is a psycho-sexual thing and not a funny-fun action movie??!!?!?!,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Would hit the cinema every time an Eka Kurniawan’s writing adaptation is showing. He has this special way to show you his mind/ make you feel things. To see how other people, certainly better, cooler, more creative people retell their reading experiences of Kurniawan’s works is so damn exciting.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Vengeance Is Mine, All Others Pay Cashis an Indonesian film directed by Edwin. Early in its marketing campaign, the film was being sold as an action film that draws from 80's influences and the era's aesthetic. However, I found most of the conversations around its release confusing because I thought I had seen an entirely different movie. Other than a fight scene in the beginning quarter of its runtime,Vengeance Is Mine, All Others Pay Cashis actually an…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Otentik parah 80an-nya. Yang gue heran, kok bisa tiba-tiba jadi horor pas mauending😂Gue menikmati banget dan isu yang diangkat juga mantap, tapi gue ga bisa masuk ke filmnya entah kenapa, kayak berasa CCTV aja gue pas nonton ini.Semoga Ajo Kawir bisa ngaceng selalu 🤲",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,defined ‘love’.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Befuddling stuff but I think it was great?,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Sepanjang nonton di bioskop kek gak berasa, tau tau udah abis aja. Menurutku keren banget sih, kek bisa aja nyatuin hampir semua genre, akting pemainnya apalagi, keren banget! Koreo berantemnya juga rapih sih. Cuma mungkin saya kurang ngerti maksud adegan di beberapa bagian.But, intinya keren lah!",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,akhirnya nonton ini juga!!,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,My dick got rock hard when the credits rolled. What a film.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir dari bojongsoang seorang jagoan yang gak bisa ngacengGila bagus banget sih penggambaran tahun 80an nya mulai dari latar nya, ornamen nya, gaya rambut sama pakaian nya, sampai gaya bahasa nya yang menggunakan bahasa baku dan terkesan kaku namun itu bener bener akurat sama tahun segitu, dan juga film ini juga mungkin sebagai tribute sekaligus perlawanan pada perfilman Indonesia tahun 80an sebuah perlawanan terhadap masculinity yang diwakilkan oleh burung nya Ajo Kawir",3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"""Tidak ada yang menghina pelacur, kecuali burung yang tidak bisa berdiri.""Seumur-umur baru nonton pelem yang dialognya beneran nampar kek gini..",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"I have so many questions. Or maybe I should read the book, they're usually better.",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"all i want is eka kurniawan x edwin~also shout out to marthino lio, ladya cheryl, and ratu felisha. great, great, great!",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Pertama yg gue harus bilang udah lama banget gak liat Ladya Cherly cakep banget sumpah. Fighting scene-nya Iteung bagus-bagus banget! Gue gak baca bukunya, jadi beberapa scene rada ""apa sih"" 🤣",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Seperti Dendam, Rindu Harus dibayar Tuntas berhasil membuat saya bernostalgia waktu nonton VCD sewaan ketika SD.Beneran kayak film asia 80-an. Bukan cuma dari tampilan visualnya, sampai ke musik, adegan, dialog, bahkan sampai ke alur ceritanya beneran dibikin kayak film 80-an.Adegan akhir di mana polisi datang kemudian tiba-tiba ada tulisan ""the end"" yang paling masterpiece. Di mana lagi kita dapat adegan kayak begituan kalo bukan di film asia tahun 80-an.",
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Burung,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,ngaceng,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"film berlatar 80an ini rasanya benar-benar menampilkan semua masalah orang dewasa di dalamnya. sex, kekerasan, kompleksitas hubungan, semua ada di film ini.yang menarik dari film ini adalah banyaknya penggunaan simbol yang merepresentasikan betul makna ""show don't tell."" selain itu, karena bernuansa lawas, dialog di film ini juga menggunakan bahasa baku, namun semuanya terdengar natural. performa Ladya Cheryl, Marthino Lio, dan Ratu Felisha menurutku sangat memukau di sini!pacefilm ini termasuk cukup lambat, sehingga memungkinkan adanya celah untuk bosan,…",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Ajo Kawir is my Thomas Shelby, Ryan Gosling's Drive and Jake Gyllenhaal's Nightcrawler.",5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Sebuah film yang pantas dikatakan sebagai film yang sangat berani. Mulai dari premis, penggambaran adegan, hingga akting para pemainnya yang mampu membuat para penonton terkesima dari awal hingga akhir cerita yang disuguhkan.Film garapan sutradara Edwin ini berani menghadirikan isu - isu sensitif yang masih belum banyak dibahas dalam film - film indonesia. Mulai dari maskulinitas toksik, kekerasan seksual, hingga penyalahgunaan kekuasaan. Semua mampus dikemas dengan apik dalam film berdurasi 114 menit.Sejak awal diputar, film ini sudah memperlihatkan dengan…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Ga heran sama eka kurniawan,5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Paying homage without pastiche and in an updated form to help enhance the themes and storytelling, Vengeance Is Mine is an astoundingly assured film from its opening through to its beautifully bittersweet end.Deftly playing with the visual and audio tropes of action cinema to help set the time period, the film also provides sharp visceral fight scenes that punctuate the narrative rather than distracting from it.The delightful cast weave their way through this magical-realist tale, setting the stage…",4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,watered down girlboss but gets redemption at end very nice... Jelita though,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Beautifully shot on film, this was a rather unorthodox action/crime film. It felt very grounded despite featuring some wacky ideas, a ghost included. The score was really top notch, and really invoked the time period well. I’m not sure I fully understood the ending, but it’s wildly entertaining, and it’s not often that impotence is a major plot point.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,💟🚹…SELEBRASI KULTUR NUSANTARA!!!!!❤️‍🔥💘.. Film yang mayoritas untuk ngasih makan indra estetika! Depiksi kebiasaan masyarakat yang terkapsulasi dengan topcer! 💕 Dengan gaya komik lokal jadul sampai ke gaya bicaranya! Patut sujudddd<3*+^,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,好玩儿！！！,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"One of the most original plots I've seen in a while. Dug the fighting, the visuals and the wonderfully tender love storyThis deserves a rewatch",3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"gapake babibu, langsung “ANJ*NG LO!!”",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Cowok kalo ga demen berantem, palingan demennya ngewe.",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Film yang sangat asik untuk ditonton, berisi misteri-misteri tentang pembunuhan. Bagi yang tidak suka adegan pembunuhan jangan ditonton, daripada MENJERIT!",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Ladya Cheryl's Iteung steals the show.,3.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Kasian gk bisa ngaceng,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,kasian banget perjuangannya banyak pdhl dia cuman mau ngaceng :(,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Lingkaran hubungan yang penuh derita,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,an erect penis is a source of evil.,4.5
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Diobok-obok,3
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,bailed out after 50-ish minutes of watching. gonna rewatch it in the future but not now.,2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,edannn,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Iteung = Alya + Karmen,4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,Super fun!,
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Convoluted and not very satisfying, but overall I think just not for me. I did appreciate the 80’s revival vibes though.",2
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Oddly enough, this isn’t the first martial-arts-based love story about a man’s erection that I’ve seen this year.(it was very charming; I liked it)",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"mungkin telinga belum kebiasa ama dialog baku jadi rada gimanaaa gt.tp keren si kayak nya yang aku perhatiin fight sequence nya semua ga pake stuntman, kek definisi terplanting planting.rada syok ngeliat ada sal priadi ya tsay",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"Punch-Drunk Love,Indonesian edition",4
"Reviews ofVengeance Is Mine, All Others Pay Cash2021",Anonymous,"SEPERTI DENDAM , RINDU HARUS DIBAYAR TUNTAS (2021) - MOVIE REVIEW [BAHASA] -TrFilm karya sutradara Edwin ini diadaptasi dari novel berjudul sama karya Eka Kurniawan. Berlatar late 80s tepatnya tahun 1989 , sesekali flashback ke awal 80 an Production Design, Tata Artistik film ini tentunya sangat sangat mewah dan autentik, penggunaan sinematografi dengan banyak memakai teknik teknik pengambilan gambar ala ala film 80an, sebut aja kaya Crash Zoom ala ala film nya tarantino. Serta Grading dan Lighting yang di…",5
